model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error
dualtopo,post_covid,4,Roslindale,2025-26,0.9,IT90,133.65502394030972,35,2025-12-21,,,,,2025-12-28,2026-02-08,6.0,170.10000610351562,34.57510757446289,-135.52489852905273
dualtopo,post_covid,4,Roslindale,2025-26,0.98,IT98,181.10052866383202,35,,,,,,2025-12-28,2026-02-08,6.0,170.10000610351562,34.57510757446289,-135.52489852905273
dualtopo,post_covid,4,Roxbury,2024-25,0.5,IT50,138.88545502174753,9,,,,,,2025-06-22,2025-06-01,-3.0,29.399999618530273,56.34838104248047,26.948381423950195
dualtopo,post_covid,4,Roxbury,2024-25,0.9,IT90,231.9483227351807,9,,,,,,2025-06-22,2025-06-01,-3.0,29.399999618530273,56.34838104248047,26.948381423950195
dualtopo,post_covid,4,Roxbury,2024-25,0.98,IT98,322.0096816211373,9,,,,,,2025-06-22,2025-06-01,-3.0,29.399999618530273,56.34838104248047,26.948381423950195
dualtopo,post_covid,4,Roxbury,2025-26,0.5,IT50,138.88545502174753,40,2025-12-14,,,,,2025-12-21,2026-02-01,6.0,254.6999969482422,57.019474029541016,-197.68052291870117
dualtopo,post_covid,4,Roxbury,2025-26,0.9,IT90,231.9483227351807,40,2025-12-21,,,,,2025-12-21,2026-02-01,6.0,254.6999969482422,57.019474029541016,-197.68052291870117
dualtopo,post_covid,4,Roxbury,2025-26,0.98,IT98,322.0096816211373,40,,,,,,2025-12-21,2026-02-01,6.0,254.6999969482422,57.019474029541016,-197.68052291870117
dualtopo,post_covid,4,South Boston,2024-25,0.5,IT50,31.63670795756643,7,,,,,,2025-06-15,2025-06-01,-2.0,6.300000190734863,13.285747528076172,6.985747337341309
dualtopo,post_covid,4,South Boston,2024-25,0.9,IT90,60.18982141922808,7,,,,,,2025-06-15,2025-06-01,-2.0,6.300000190734863,13.285747528076172,6.985747337341309
dualtopo,post_covid,4,South Boston,2024-25,0.98,IT98,90.82483767314203,7,,,,,,2025-06-15,2025-06-01,-2.0,6.300000190734863,13.285747528076172,6.985747337341309
dualtopo,post_covid,4,South Boston,2025-26,0.5,IT50,31.63670795756643,35,2025-12-14,,,,,2025-12-28,2026-02-08,6.0,57.0,13.463255882263184,-43.536744117736816
dualtopo,post_covid,4,South Boston,2025-26,0.9,IT90,60.18982141922808,35,,,,,,2025-12-28,2026-02-08,6.0,57.0,13.463255882263184,-43.536744117736816
dualtopo,post_covid,4,South Boston,2025-26,0.98,IT98,90.82483767314203,35,,,,,,2025-12-28,2026-02-08,6.0,57.0,13.463255882263184,-43.536744117736816
dualtopo,post_covid,4,South End,2024-25,0.5,IT50,82.00792145914704,9,,,,,,2025-06-15,2025-06-01,-2.0,17.799999237060547,33.649295806884766,15.849296569824219
dualtopo,post_covid,4,South End,2024-25,0.9,IT90,134.00251631923587,9,,,,,,2025-06-15,2025-06-01,-2.0,17.799999237060547,33.649295806884766,15.849296569824219
dualtopo,post_covid,4,South End,2024-25,0.98,IT98,183.45444562568642,9,,,,,,2025-06-15,2025-06-01,-2.0,17.799999237060547,33.649295806884766,15.849296569824219
dualtopo,post_covid,4,South End,2025-26,0.5,IT50,82.00792145914704,40,2025-12-14,,,,,2025-12-14,2026-02-08,8.0,132.3000030517578,34.03461837768555,-98.26538467407227
dualtopo,post_covid,4,South End,2025-26,0.9,IT90,134.00251631923587,40,,,,,,2025-12-14,2026-02-08,8.0,132.3000030517578,34.03461837768555,-98.26538467407227
dualtopo,post_covid,4,South End,2025-26,0.98,IT98,183.45444562568642,40,,,,,,2025-12-14,2026-02-08,8.0,132.3000030517578,34.03461837768555,-98.26538467407227
dualtopo,post_covid,4,West Roxbury,2024-25,0.5,IT50,37.349459967580074,4,,,,,,2025-06-22,2025-06-01,-3.0,11.0,15.128510475158691,4.128510475158691
dualtopo,post_covid,4,West Roxbury,2024-25,0.9,IT90,59.59981304845178,4,,,,,,2025-06-22,2025-06-01,-3.0,11.0,15.128510475158691,4.128510475158691
dualtopo,post_covid,4,West Roxbury,2024-25,0.98,IT98,80.36625284929092,4,,,,,,2025-06-22,2025-06-01,-3.0,11.0,15.128510475158691,4.128510475158691
dualtopo,post_covid,4,West Roxbury,2025-26,0.5,IT50,37.349459967580074,36,2025-12-21,,,,,2025-12-21,2026-02-08,7.0,88.0,15.299606323242188,-72.70039367675781
dualtopo,post_covid,4,West Roxbury,2025-26,0.9,IT90,59.59981304845178,36,2025-12-21,,,,,2025-12-21,2026-02-08,7.0,88.0,15.299606323242188,-72.70039367675781
dualtopo,post_covid,4,West Roxbury,2025-26,0.98,IT98,80.36625284929092,36,2025-12-21,,,,,2025-12-21,2026-02-08,7.0,88.0,15.299606323242188,-72.70039367675781
dualtopo,post_covid,4,CITYWIDE,2024-25,0.5,IT50,60.20679524890062,9,,,,,,2025-06-22,2025-06-01,-3.0,9.700000029343824,25.53683376312256,15.836833733778734
dualtopo,post_covid,4,CITYWIDE,2024-25,0.9,IT90,98.17566769051967,9,,,,,,2025-06-22,2025-06-01,-3.0,9.700000029343824,25.53683376312256,15.836833733778734
dualtopo,post_covid,4,CITYWIDE,2024-25,0.98,IT98,134.22833796478614,9,,,,,,2025-06-22,2025-06-01,-3.0,9.700000029343824,25.53683376312256,15.836833733778734
dualtopo,post_covid,4,CITYWIDE,2025-26,0.5,IT50,60.20679524890062,40,2025-12-14,,,,,2025-12-21,2026-02-08,7.0,101.93214171273368,25.837766306740896,-76.09437540599279
dualtopo,post_covid,4,CITYWIDE,2025-26,0.9,IT90,98.17566769051967,40,2025-12-21,,,,,2025-12-21,2026-02-08,7.0,101.93214171273368,25.837766306740896,-76.09437540599279
dualtopo,post_covid,4,CITYWIDE,2025-26,0.98,IT98,134.22833796478614,40,,,,,,2025-12-21,2026-02-08,7.0,101.93214171273368,25.837766306740896,-76.09437540599279
dualtopo_no_bg,post_covid,4,Allston/Brighton,2024-25,0.5,IT50,43.17201700312734,9,,,,,,2025-06-15,2025-06-01,-2.0,5.699999809265137,18.11434555053711,12.414345741271973
dualtopo_no_bg,post_covid,4,Allston/Brighton,2024-25,0.9,IT90,72.80812661818143,9,,,,,,2025-06-15,2025-06-01,-2.0,5.699999809265137,18.11434555053711,12.414345741271973
dualtopo_no_bg,post_covid,4,Allston/Brighton,2024-25,0.98,IT98,101.71188922331822,9,,,,,,2025-06-15,2025-06-01,-2.0,5.699999809265137,18.11434555053711,12.414345741271973
dualtopo_no_bg,post_covid,4,Allston/Brighton,2025-26,0.5,IT50,43.17201700312734,40,2025-12-14,,,,,2025-12-21,2026-02-08,7.0,80.5999984741211,18.443553924560547,-62.15644454956055
dualtopo_no_bg,post_covid,4,Allston/Brighton,2025-26,0.9,IT90,72.80812661818143,40,2025-12-21,,,,,2025-12-21,2026-02-08,7.0,80.5999984741211,18.443553924560547,-62.15644454956055
dualtopo_no_bg,post_covid,4,Allston/Brighton,2025-26,0.98,IT98,101.71188922331822,40,,,,,,2025-12-21,2026-02-08,7.0,80.5999984741211,18.443553924560547,-62.15644454956055
dualtopo_no_bg,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.5,IT50,32.35361456388361,8,,,,,,2025-06-08,2025-06-01,-1.0,3.3999996185302734,12.145183563232422,8.745183944702148
dualtopo_no_bg,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.9,IT90,56.35007606954225,8,,,,,,2025-06-08,2025-06-01,-1.0,3.3999996185302734,12.145183563232422,8.745183944702148
dualtopo_no_bg,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.98,IT98,80.35966190257739,8,,,,,,2025-06-08,2025-06-01,-1.0,3.3999996185302734,12.145183563232422,8.745183944702148
dualtopo_no_bg,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.5,IT50,32.35361456388361,38,2025-12-21,,,,,2025-12-21,2026-02-08,7.0,58.099998474121094,12.41439723968506,-45.685601234436035
dualtopo_no_bg,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.9,IT90,56.35007606954225,38,2025-12-21,,,,,2025-12-21,2026-02-08,7.0,58.099998474121094,12.41439723968506,-45.685601234436035
dualtopo_no_bg,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.98,IT98,80.35966190257739,38,,,,,,2025-12-21,2026-02-08,7.0,58.099998474121094,12.41439723968506,-45.685601234436035
dualtopo_no_bg,post_covid,4,Charlestown,2024-25,0.5,IT50,44.544403832795176,3,,,,,,2025-06-01,2025-06-01,0.0,10.300000190734863,19.591955184936523,9.29195499420166
dualtopo_no_bg,post_covid,4,Charlestown,2024-25,0.9,IT90,75.51034339625782,3,,,,,,2025-06-01,2025-06-01,0.0,10.300000190734863,19.591955184936523,9.29195499420166
dualtopo_no_bg,post_covid,4,Charlestown,2024-25,0.98,IT98,105.83479691598406,3,,,,,,2025-06-01,2025-06-01,0.0,10.300000190734863,19.591955184936523,9.29195499420166
dualtopo_no_bg,post_covid,4,Charlestown,2025-26,0.5,IT50,44.544403832795176,32,2025-12-14,,,,,2025-12-14,2026-02-22,10.0,92.8000030517578,19.998937606811523,-72.80106544494627
dualtopo_no_bg,post_covid,4,Charlestown,2025-26,0.9,IT90,75.51034339625782,32,2025-12-14,,,,,2025-12-14,2026-02-22,10.0,92.8000030517578,19.998937606811523,-72.80106544494627
dualtopo_no_bg,post_covid,4,Charlestown,2025-26,0.98,IT98,105.83479691598406,32,,,,,,2025-12-14,2026-02-22,10.0,92.8000030517578,19.998937606811523,-72.80106544494627
dualtopo_no_bg,post_covid,4,Dorchester,2024-25,0.5,IT50,157.0086457734027,9,,,,,,2025-06-01,2025-06-01,0.0,24.299999237060547,64.5948715209961,40.29487228393555
dualtopo_no_bg,post_covid,4,Dorchester,2024-25,0.9,IT90,264.26252974322875,9,,,,,,2025-06-01,2025-06-01,0.0,24.299999237060547,64.5948715209961,40.29487228393555
dualtopo_no_bg,post_covid,4,Dorchester,2024-25,0.98,IT98,368.7005757586777,9,,,,,,2025-06-01,2025-06-01,0.0,24.299999237060547,64.5948715209961,40.29487228393555
dualtopo_no_bg,post_covid,4,Dorchester,2025-26,0.5,IT50,157.0086457734027,40,2025-12-14,,,,,2025-12-21,2026-02-08,7.0,256.1499938964844,65.7768325805664,-190.37316131591797
dualtopo_no_bg,post_covid,4,Dorchester,2025-26,0.9,IT90,264.26252974322875,40,,,,,,2025-12-21,2026-02-08,7.0,256.1499938964844,65.7768325805664,-190.37316131591797
dualtopo_no_bg,post_covid,4,Dorchester,2025-26,0.98,IT98,368.7005757586777,40,,,,,,2025-12-21,2026-02-08,7.0,256.1499938964844,65.7768325805664,-190.37316131591797
dualtopo_no_bg,post_covid,4,East Boston,2024-25,0.5,IT50,32.38969817502224,6,,,,,,2025-06-15,2025-06-01,-2.0,3.1000003814697266,12.898557662963867,9.79855728149414
dualtopo_no_bg,post_covid,4,East Boston,2024-25,0.9,IT90,56.982258100156095,6,,,,,,2025-06-15,2025-06-01,-2.0,3.1000003814697266,12.898557662963867,9.79855728149414
dualtopo_no_bg,post_covid,4,East Boston,2024-25,0.98,IT98,81.78485877953806,6,,,,,,2025-06-15,2025-06-01,-2.0,3.1000003814697266,12.898557662963867,9.79855728149414
dualtopo_no_bg,post_covid,4,East Boston,2025-26,0.5,IT50,32.38969817502224,38,2025-12-14,,,,,2025-12-28,2026-02-08,6.0,59.29999923706055,13.180620193481444,-46.1193790435791
dualtopo_no_bg,post_covid,4,East Boston,2025-26,0.9,IT90,56.982258100156095,38,2025-12-28,,,,,2025-12-28,2026-02-08,6.0,59.29999923706055,13.180620193481444,-46.1193790435791
dualtopo_no_bg,post_covid,4,East Boston,2025-26,0.98,IT98,81.78485877953806,38,,,,,,2025-12-28,2026-02-08,6.0,59.29999923706055,13.180620193481444,-46.1193790435791
dualtopo_no_bg,post_covid,4,Fenway,2024-25,0.5,IT50,19.789042860168028,7,,,,,,2025-06-01,2025-06-01,0.0,5.300000190734863,8.742058753967285,3.442058563232422
dualtopo_no_bg,post_covid,4,Fenway,2024-25,0.9,IT90,31.717921949528318,7,,,,,,2025-06-01,2025-06-01,0.0,5.300000190734863,8.742058753967285,3.442058563232422
dualtopo_no_bg,post_covid,4,Fenway,2024-25,0.98,IT98,42.89052071415166,7,,,,,,2025-06-01,2025-06-01,0.0,5.300000190734863,8.742058753967285,3.442058563232422
dualtopo_no_bg,post_covid,4,Fenway,2025-26,0.5,IT50,19.789042860168028,36,2025-12-14,,,,,2026-01-04,2026-02-08,5.0,21.100000381469727,8.911120414733887,-12.18887996673584
dualtopo_no_bg,post_covid,4,Fenway,2025-26,0.9,IT90,31.717921949528318,36,,,,,,2026-01-04,2026-02-08,5.0,21.100000381469727,8.911120414733887,-12.18887996673584
dualtopo_no_bg,post_covid,4,Fenway,2025-26,0.98,IT98,42.89052071415166,36,,,,,,2026-01-04,2026-02-08,5.0,21.100000381469727,8.911120414733887,-12.18887996673584
dualtopo_no_bg,post_covid,4,Hyde Park,2024-25,0.5,IT50,59.73762940735334,7,,,,,,2025-06-22,2025-06-01,-3.0,6.899999618530273,23.276994705200195,16.376995086669922
dualtopo_no_bg,post_covid,4,Hyde Park,2024-25,0.9,IT90,98.70163927662223,7,,,,,,2025-06-22,2025-06-01,-3.0,6.899999618530273,23.276994705200195,16.376995086669922
dualtopo_no_bg,post_covid,4,Hyde Park,2024-25,0.98,IT98,136.08880333365826,7,,,,,,2025-06-22,2025-06-01,-3.0,6.899999618530273,23.276994705200195,16.376995086669922
dualtopo_no_bg,post_covid,4,Hyde Park,2025-26,0.5,IT50,59.73762940735334,39,2025-12-14,,,,,2025-12-21,2026-02-08,7.0,94.59999084472656,23.71648406982422,-70.88350677490234
dualtopo_no_bg,post_covid,4,Hyde Park,2025-26,0.9,IT90,98.70163927662223,39,,,,,,2025-12-21,2026-02-08,7.0,94.59999084472656,23.71648406982422,-70.88350677490234
dualtopo_no_bg,post_covid,4,Hyde Park,2025-26,0.98,IT98,136.08880333365826,39,,,,,,2025-12-21,2026-02-08,7.0,94.59999084472656,23.71648406982422,-70.88350677490234
dualtopo_no_bg,post_covid,4,Jamaica Plain,2024-25,0.5,IT50,30.1329000930458,8,,,,,,2025-06-08,2025-06-01,-1.0,6.800000190734863,12.877131462097168,6.077131271362305
dualtopo_no_bg,post_covid,4,Jamaica Plain,2024-25,0.9,IT90,48.93353508945714,8,,,,,,2025-06-08,2025-06-01,-1.0,6.800000190734863,12.877131462097168,6.077131271362305
dualtopo_no_bg,post_covid,4,Jamaica Plain,2024-25,0.98,IT98,66.72678487426273,8,,,,,,2025-06-08,2025-06-01,-1.0,6.800000190734863,12.877131462097168,6.077131271362305
dualtopo_no_bg,post_covid,4,Jamaica Plain,2025-26,0.5,IT50,30.1329000930458,38,2025-12-14,,,,,2025-12-21,2026-02-08,7.0,61.099998474121094,13.096939086914062,-48.00305938720703
dualtopo_no_bg,post_covid,4,Jamaica Plain,2025-26,0.9,IT90,48.93353508945714,38,2025-12-21,,,,,2025-12-21,2026-02-08,7.0,61.099998474121094,13.096939086914062,-48.00305938720703
dualtopo_no_bg,post_covid,4,Jamaica Plain,2025-26,0.98,IT98,66.72678487426273,38,,,,,,2025-12-21,2026-02-08,7.0,61.099998474121094,13.096939086914062,-48.00305938720703
dualtopo_no_bg,post_covid,4,Mattapan,2024-25,0.5,IT50,75.36060630157071,8,,,,,,2025-06-22,2025-06-01,-3.0,11.299999237060549,30.313610076904297,19.01361083984375
dualtopo_no_bg,post_covid,4,Mattapan,2024-25,0.9,IT90,114.4266389550119,8,,,,,,2025-06-22,2025-06-01,-3.0,11.299999237060549,30.313610076904297,19.01361083984375
dualtopo_no_bg,post_covid,4,Mattapan,2024-25,0.98,IT98,149.46970387636378,8,,,,,,2025-06-22,2025-06-01,-3.0,11.299999237060549,30.313610076904297,19.01361083984375
dualtopo_no_bg,post_covid,4,Mattapan,2025-26,0.5,IT50,75.36060630157071,39,2025-12-21,,,,,2025-12-28,2026-02-08,6.0,110.3000030517578,30.831241607666016,-79.46876144409178
dualtopo_no_bg,post_covid,4,Mattapan,2025-26,0.9,IT90,114.4266389550119,39,,,,,,2025-12-28,2026-02-08,6.0,110.3000030517578,30.831241607666016,-79.46876144409178
dualtopo_no_bg,post_covid,4,Mattapan,2025-26,0.98,IT98,149.46970387636378,39,,,,,,2025-12-28,2026-02-08,6.0,110.3000030517578,30.831241607666016,-79.46876144409178
dualtopo_no_bg,post_covid,4,Roslindale,2024-25,0.5,IT50,83.12526323754497,7,,,,,,2025-06-22,2025-06-01,-3.0,26.200000762939453,33.83536148071289,7.6353607177734375
dualtopo_no_bg,post_covid,4,Roslindale,2024-25,0.9,IT90,133.65502394030972,7,,,,,,2025-06-22,2025-06-01,-3.0,26.200000762939453,33.83536148071289,7.6353607177734375
dualtopo_no_bg,post_covid,4,Roslindale,2024-25,0.98,IT98,181.10052866383202,7,,,,,,2025-06-22,2025-06-01,-3.0,26.200000762939453,33.83536148071289,7.6353607177734375
dualtopo_no_bg,post_covid,4,Roslindale,2025-26,0.5,IT50,83.12526323754497,35,2025-12-14,,,,,2025-12-28,2026-02-08,6.0,170.10000610351562,34.429935455322266,-135.67007064819336
dualtopo_no_bg,post_covid,4,Roslindale,2025-26,0.9,IT90,133.65502394030972,35,2025-12-21,,,,,2025-12-28,2026-02-08,6.0,170.10000610351562,34.429935455322266,-135.67007064819336
dualtopo_no_bg,post_covid,4,Roslindale,2025-26,0.98,IT98,181.10052866383202,35,,,,,,2025-12-28,2026-02-08,6.0,170.10000610351562,34.429935455322266,-135.67007064819336
dualtopo_no_bg,post_covid,4,Roxbury,2024-25,0.5,IT50,138.88545502174753,9,,,,,,2025-06-22,2025-06-01,-3.0,29.399999618530273,55.6815071105957,26.28150749206543
dualtopo_no_bg,post_covid,4,Roxbury,2024-25,0.9,IT90,231.9483227351807,9,,,,,,2025-06-22,2025-06-01,-3.0,29.399999618530273,55.6815071105957,26.28150749206543
dualtopo_no_bg,post_covid,4,Roxbury,2024-25,0.98,IT98,322.0096816211373,9,,,,,,2025-06-22,2025-06-01,-3.0,29.399999618530273,55.6815071105957,26.28150749206543
dualtopo_no_bg,post_covid,4,Roxbury,2025-26,0.5,IT50,138.88545502174753,40,2025-12-14,,,,,2025-12-21,2026-02-08,7.0,254.6999969482422,56.72589874267578,-197.9740982055664
dualtopo_no_bg,post_covid,4,Roxbury,2025-26,0.9,IT90,231.9483227351807,40,2025-12-21,,,,,2025-12-21,2026-02-08,7.0,254.6999969482422,56.72589874267578,-197.9740982055664
dualtopo_no_bg,post_covid,4,Roxbury,2025-26,0.98,IT98,322.0096816211373,40,,,,,,2025-12-21,2026-02-08,7.0,254.6999969482422,56.72589874267578,-197.9740982055664
dualtopo_no_bg,post_covid,4,South Boston,2024-25,0.5,IT50,31.63670795756643,7,,,,,,2025-06-15,2025-06-01,-2.0,6.300000190734863,13.092426300048828,6.792426109313965
dualtopo_no_bg,post_covid,4,South Boston,2024-25,0.9,IT90,60.18982141922808,7,,,,,,2025-06-15,2025-06-01,-2.0,6.300000190734863,13.092426300048828,6.792426109313965
dualtopo_no_bg,post_covid,4,South Boston,2024-25,0.98,IT98,90.82483767314203,7,,,,,,2025-06-15,2025-06-01,-2.0,6.300000190734863,13.092426300048828,6.792426109313965
dualtopo_no_bg,post_covid,4,South Boston,2025-26,0.5,IT50,31.63670795756643,35,2025-12-14,,,,,2025-12-28,2026-02-08,6.0,57.0,13.373360633850098,-43.6266393661499
dualtopo_no_bg,post_covid,4,South Boston,2025-26,0.9,IT90,60.18982141922808,35,,,,,,2025-12-28,2026-02-08,6.0,57.0,13.373360633850098,-43.6266393661499
dualtopo_no_bg,post_covid,4,South Boston,2025-26,0.98,IT98,90.82483767314203,35,,,,,,2025-12-28,2026-02-08,6.0,57.0,13.373360633850098,-43.6266393661499
dualtopo_no_bg,post_covid,4,South End,2024-25,0.5,IT50,82.00792145914704,9,,,,,,2025-06-15,2025-06-01,-2.0,17.799999237060547,33.25502014160156,15.455020904541016
dualtopo_no_bg,post_covid,4,South End,2024-25,0.9,IT90,134.00251631923587,9,,,,,,2025-06-15,2025-06-01,-2.0,17.799999237060547,33.25502014160156,15.455020904541016
dualtopo_no_bg,post_covid,4,South End,2024-25,0.98,IT98,183.45444562568642,9,,,,,,2025-06-15,2025-06-01,-2.0,17.799999237060547,33.25502014160156,15.455020904541016
dualtopo_no_bg,post_covid,4,South End,2025-26,0.5,IT50,82.00792145914704,40,2025-12-14,,,,,2025-12-14,2026-02-08,8.0,132.3000030517578,33.8696174621582,-98.43038558959961
dualtopo_no_bg,post_covid,4,South End,2025-26,0.9,IT90,134.00251631923587,40,,,,,,2025-12-14,2026-02-08,8.0,132.3000030517578,33.8696174621582,-98.43038558959961
dualtopo_no_bg,post_covid,4,South End,2025-26,0.98,IT98,183.45444562568642,40,,,,,,2025-12-14,2026-02-08,8.0,132.3000030517578,33.8696174621582,-98.43038558959961
dualtopo_no_bg,post_covid,4,West Roxbury,2024-25,0.5,IT50,37.349459967580074,4,,,,,,2025-06-22,2025-06-01,-3.0,11.0,14.956963539123535,3.956963539123535
dualtopo_no_bg,post_covid,4,West Roxbury,2024-25,0.9,IT90,59.59981304845178,4,,,,,,2025-06-22,2025-06-01,-3.0,11.0,14.956963539123535,3.956963539123535
dualtopo_no_bg,post_covid,4,West Roxbury,2024-25,0.98,IT98,80.36625284929092,4,,,,,,2025-06-22,2025-06-01,-3.0,11.0,14.956963539123535,3.956963539123535
dualtopo_no_bg,post_covid,4,West Roxbury,2025-26,0.5,IT50,37.349459967580074,36,2025-12-21,,,,,2025-12-21,2026-02-08,7.0,88.0,15.21894359588623,-72.78105640411377
dualtopo_no_bg,post_covid,4,West Roxbury,2025-26,0.9,IT90,59.59981304845178,36,2025-12-21,,,,,2025-12-21,2026-02-08,7.0,88.0,15.21894359588623,-72.78105640411377
dualtopo_no_bg,post_covid,4,West Roxbury,2025-26,0.98,IT98,80.36625284929092,36,2025-12-21,,,,,2025-12-21,2026-02-08,7.0,88.0,15.21894359588623,-72.78105640411377
dualtopo_no_bg,post_covid,4,CITYWIDE,2024-25,0.5,IT50,60.20679524890062,9,,,,,,2025-06-22,2025-06-01,-3.0,9.700000029343824,25.241141932351248,15.541141903007423
dualtopo_no_bg,post_covid,4,CITYWIDE,2024-25,0.9,IT90,98.17566769051967,9,,,,,,2025-06-22,2025-06-01,-3.0,9.700000029343824,25.241141932351248,15.541141903007423
dualtopo_no_bg,post_covid,4,CITYWIDE,2024-25,0.98,IT98,134.22833796478614,9,,,,,,2025-06-22,2025-06-01,-3.0,9.700000029343824,25.241141932351248,15.541141903007423
dualtopo_no_bg,post_covid,4,CITYWIDE,2025-26,0.5,IT50,60.20679524890062,40,2025-12-14,,,,,2025-12-21,2026-02-08,7.0,101.93214171273368,25.712995801653182,-76.2191459110805
dualtopo_no_bg,post_covid,4,CITYWIDE,2025-26,0.9,IT90,98.17566769051967,40,2025-12-21,,,,,2025-12-21,2026-02-08,7.0,101.93214171273368,25.712995801653182,-76.2191459110805
dualtopo_no_bg,post_covid,4,CITYWIDE,2025-26,0.98,IT98,134.22833796478614,40,,,,,,2025-12-21,2026-02-08,7.0,101.93214171273368,25.712995801653182,-76.2191459110805
gnn_corrbinary,post_covid,4,Allston/Brighton,2024-25,0.5,IT50,43.17201700312734,9,,,,,,2025-06-15,2025-06-22,1.0,5.699999809265137,11.058890342712402,5.358890533447266
gnn_corrbinary,post_covid,4,Allston/Brighton,2024-25,0.9,IT90,72.80812661818143,9,,,,,,2025-06-15,2025-06-22,1.0,5.699999809265137,11.058890342712402,5.358890533447266
gnn_corrbinary,post_covid,4,Allston/Brighton,2024-25,0.98,IT98,101.71188922331822,9,,,,,,2025-06-15,2025-06-22,1.0,5.699999809265137,11.058890342712402,5.358890533447266
gnn_corrbinary,post_covid,4,Allston/Brighton,2025-26,0.5,IT50,43.17201700312734,40,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2025-12-21,2026-04-12,16.0,80.5999984741211,74.55725860595703,-6.0427398681640625
gnn_corrbinary,post_covid,4,Allston/Brighton,2025-26,0.9,IT90,72.80812661818143,40,2025-12-21,2026-04-12,16.0,-16.0,2026-04-12,2025-12-21,2026-04-12,16.0,80.5999984741211,74.55725860595703,-6.0427398681640625
gnn_corrbinary,post_covid,4,Allston/Brighton,2025-26,0.98,IT98,101.71188922331822,40,,,,,,2025-12-21,2026-04-12,16.0,80.5999984741211,74.55725860595703,-6.0427398681640625
gnn_corrbinary,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.5,IT50,32.35361456388361,8,,,,,,2025-06-08,2025-06-22,2.0,3.40000057220459,7.568859100341797,4.168858528137207
gnn_corrbinary,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.9,IT90,56.35007606954225,8,,,,,,2025-06-08,2025-06-22,2.0,3.40000057220459,7.568859100341797,4.168858528137207
